,Unnamed: 0,place_id,name,price_level,rating,types,address,phone_number,opening_hours,photo_ref,user_ratings_total,google_url,vegan_rating,gf_rating,veg_rating
101,101,ChIJ7ZQsunx544kR9Rgdx-_g4Vc,Matsunori Handroll Bar,,4.7,"restaurant, food, point_of_interest, establishment","900 Beacon St Unit A, Boston, MA 02215, USA",(857) 305-3993,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1600'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1600'}}]",AdDdOWpAJPZRG_atjYJ9bT_-CIpL25ZzQ3-kpwVLTCNKWO0QzqrR0WycHo2AaIo9HqUxRYgOAajJQPeD3fIHdH6FVcZVq5d1g4-nkI-NZ0QbDxRu5Xb_TzmD2dgT1-z26Vd3vtsWJTOzJVPXyG8u5AEvRajoorF07IzDuRDb8rKxi_5HSErp,267,https://maps.google.com/?cid=6332589871502006517,2.5,2.5,4.7
102,102,ChIJTVBrfs9544kRK7r8mcqLxOE,Coreanos Allston,1.0,4.6,"restaurant, food, point_of_interest, establishment","172 Brighton Ave, Boston, MA 02134, USA",(617) 208-8822,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWrK_ZiFDezXZ_8X83a18PzdwwMd11rdUGSeGztfzY7Siu0ba2NPBhJmNlfSJfKb0X_a6i-Tc-A9CgH7m7I6kMO_Hi_q740nsIuXP8c-0AXjZ5S38XuKUCGQijeDPPfGGLtkYiU-v8tJPA1Mgo_cPOcmFeumA_MwZIYFbr8ZT4W9KFGx,624,https://maps.google.com/?cid=16268281456252205611,5.0,2.5,4.7
103,103,ChIJC_I99Ft744kRvYWzYSCIzsQ,Sombrero Chiquito,1.0,4.3,"restaurant, food, point_of_interest, establishment","197A Massachusetts Ave, Boston, MA 02115, USA",(857) 265-3254,[],AdDdOWqNNlbeUd5XkyZ_tQqbMCjjEV9Yf0dyu53uUPz9SuklI_DNK86uhET0FG6xulBevrqSG5GsUVzZZukkWrKWOnG9U6YNp3r8xUZKSlhT6IIk_na8aUCmvPI8BXWQ7yvGfVcBlSaRY9Cebwy6A_ve4TddWwA3E3LAkuI1TJGN5v2lkEox,86,https://maps.google.com/?cid=14181421949295756733,2.5,2.5,4.6
104,104,ChIJtSsNQLd544kRu-YMno6zDcI,Time Out Market Boston,2.0,4.4,"restaurant, bar, food, point_of_interest, establishment","401 Park Dr, Boston, MA 02215, USA",(978) 393-8088,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0830'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0900'}}]",AdDdOWoKmFpzbPTejkjfucN0clKEhYRtBUoRA5-1co2y61SE8usyXyxzSwdBeiV5nGeikY2coEWzq5urkbVcAsWLnfnnH-XEYWFou7I3uW8Ci0EFVTSoKoVsn2hizrg28bmXMD-7DZOGz-ZN55ucdw44y5jFVKF7ywah9WM1KTc0NIj_8CiX,2280,https://maps.google.com/?cid=13983029843173631675,4.0,3.8,4.2
105,105,ChIJXcO-qA9644kRUW2oL7-1LRw,PURO ceviche bar,2.0,4.4,"restaurant, food, point_of_interest, establishment","264 Newbury St, Boston, MA 02116, USA",(617) 266-0707,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWohXhm_KNitPsIUVFQIlhYINX10rSuX7JLdWMwLyep36SoY7LXMxE_qI4hYVYNteX7CWjLLXn-tbHt_GCsHSfRVt6yZsibf9lOIF8rl5ds1l25XxLR17ips9uU9ocjaeSWbP4lJWbHjjgGx2KMy4uUHKWj3AuYgiIXQBucg62sdmhUi,668,https://maps.google.com/?cid=2030478839756909905,4.9,2.5,4.7
106,106,ChIJDSaB9hh744kRC5iU4wlGNQQ,Shah's Halal Food,1.0,4.0,"restaurant, food, point_of_interest, establishment","1124 Boylston St, Boston, MA 02115, USA",(617) 936-3955,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1000'}}]",AdDdOWpH3vfPErhNjtyLciItA54fHlkRw7yrmKdDQd7HqWAbtVBdATrRC-XFIjzyYYLncSRjLf_2cdJtR2VtzpJW4NYXKTGi7xihqzPCLGDj39DbctfraI62QhgwkuZdF87VZ2hnHY1oMxfsm0XYS2xAWHvDU4U8gz0OQWGNs1QfyTkEoagd,340,https://maps.google.com/?cid=303225558204192779,2.5,2.5,4.4
107,107,ChIJE-4lOo1544kRoJYGiMaWPl8,Fenway Johnnies,,4.3,"restaurant, bar, night_club, food, point_of_interest, establishment","96 Brookline Ave, Boston, MA 02215, USA",(617) 936-4344,"[{'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1600'}}]",AdDdOWo_iHeZB5RJo5PVamu-lmf3Imyj7OyI_cnBP2aJuctrWZrwxufvM4KUHwaNpCHZ6onBXaO8GgAPPqdKRAsyLClWST_RiFBPfOQ0RYx-HWPVW4GIGtOoxli7Muhmu_QaboLe5X7n9TaFrpKuI9AQl7tit840CoOdz-3xKNnNYOQPeKoV,234,https://maps.google.com/?cid=6863088661589038752,2.5,2.5,3.4
108,108,ChIJnSbGM_Z544kRnXE17lazB0g,Max & Leo's Pizza Fenway,2.0,3.9,"restaurant, food, point_of_interest, establishment","82 Lansdowne St, Boston, MA 02215, USA",(617) 351-7001,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWp2GR3uvOFw_3uQHUVIkA9N7n45bfwPAmbe8UzjojXjpgOu9xo_TmYe5xaUeAa8whNy_yIG6-FErBq36CsBwJa8bphVOl__xFxU5kc755FM87yZ1V9yz02dUuXGqSlJPbhPm76i74wE2ua20mJsiWHoneIDZfQr9QTLVjS6w3AYsodO,101,https://maps.google.com/?cid=5190314281512825245,2.5,2.5,2.5
109,109,ChIJA6MOzQJ644kRVnxF8Ocodfo,Banga Korean Cuisine — Kenmore,2.0,4.1,"restaurant, food, point_of_interest, establishment","636 Beacon St, Boston, MA 02215, USA",(617) 936-4252,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1000'}}]",AdDdOWoexw6ahHIYZ38aTlcN-FkRlDjIZl6gZLksOSFQsoPvpHF0H7FTEHcFwkc2PSD-Ead7edEc43rIQUtI5W_sgyGhYTmwmAde3-SivGCwqVFODCmrVaMFUgKIIKRFr1PsMatODGTTJct-ey8yXpAtmmbD-jCdlcayWDblIuJCtWEoK7ns,259,https://maps.google.com/?cid=18047376058390772822,4.8,2.5,4.6
110,110,ChIJR4JCCRB644kR9ZtuS5uXzMs,Forty Dalton,,4.2,"restaurant, food, point_of_interest, establishment","40 Dalton St, Boston, MA 02115, USA",(617) 867-6032,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0700'}}]",AdDdOWqrV7TANPGOtZGZ3RLPN77rLXR-QJ_yA4HYyW4Db-wtquFVpruZwArLahh4WbE8DHFOEL_a7fAsGlmzpRyPkMxGXhXoWlDtuVQoGc9YNBManPd1SbA7yggpjFrmq8Z7I_7U0UXX3M7lixBr-sKnq8P7ZQX8c3_e13kOEnqDZetjzOrI,30,https://maps.google.com/?cid=14685279178189609973,2.5,2.5,2.5
111,111,ChIJNRQDqRp644kRisiIyUr2Wc8,Kings Dining & Entertainment,2.0,4.1,"restaurant, food, point_of_interest, establishment","50 Dalton St, Boston, MA 02115, USA",(617) 266-2695,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1500'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1500'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWotndSao2_N39jBgWpYeRv8embV__3152BvWoMEXnc2GxQvoTkaIQb8DX0jTHfgpKrL7rQEI6Y_HqidV956vD7kpZeE71X3efVeezILf2jX57gTjGYxVPeJ9vkxCabwnB3A3Yr0R19_RSNfEacckI4R8a3PtmYi7Gpi8AtFqfZUnATz,1134,https://maps.google.com/?cid=14941244039847528586,3.7,2.5,3.2
112,112,ChIJhczC9ht744kRRiAwpu4Mf9U,Saigon Fusion,,4.2,"restaurant, food, point_of_interest, establishment","201 Massachusetts Ave, Boston, MA 02115, USA",(617) 236-1464,"[{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWrE-3CTgNbFY-uMjCLKT6F6u0eNqCdJNOsqCAa5K55QggOFnfD7Pzl_3EURrxc_27O7qyXdj4lgocIeyisHNCQb0TWp7rVgd2Ri2_W8Po_yNq68yEWRDNSgRp9_6oTTrpnIuC9CwTj6F4JAsQ02yx-8yKkRufnF6ATelL1XBbjp8DGz,249,https://maps.google.com/?cid=15384029071250825286,2.5,2.5,4.0
113,113,ChIJ4RspCcN544kR9RG2Up7L1o8,Pho Viet’s,1.0,4.6,"restaurant, food, point_of_interest, establishment","1022 Commonwealth Ave, Boston, MA 02215, USA",(617) 562-8828,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWqoSjTDbs2dwkUOX6WTbV792wHbosaNNDqX0Ti04djm0suqdFc26BVu5FYQ_8GhHUPYk83mDzB9Kmqf00b3KFCK-2nH0s9eIPzY4xhJDd1M4sqZzCMVqqIT6AltOvjhgfukKlpRPCcgaeWPFZqwqJXEH9A_svocAaiPoL1tmCpgM7rN,453,https://maps.google.com/?cid=10364695473292710389,4.6,2.5,4.3
114,114,ChIJJ1Ikt09444kR7DJJDLg7rE8,Moogy's,1.0,4.5,"restaurant, food, point_of_interest, establishment","154 Chestnut Hill Ave, Boston, MA 02135, USA",(617) 254-8114,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1000'}}]",AdDdOWoN4Rk9uu41ZNBq-E6YWmJo5zi6Ule1EVtHQL0R3bRFaLeFsj9Ezd64YkhQo3HoV7sIpm5ezKtcVd9eCZAQu04_QZbxDhtGB9WCFQvLfOE-i0ch73l-5107M7H4cgQvbHwvZtSKFht3KYqh-tC43F3n5kS1Z8T2S7-lUANCg_nYKtxs,240,https://maps.google.com/?cid=5741029286656684780,2.5,2.5,2.5
115,115,ChIJkSyIuU9444kRLdpYpHACEcE,Gyro City,2.0,4.5,"restaurant, food, point_of_interest, establishment","183 Chestnut Hill Ave, Boston, MA 02135, USA",(617) 903-4248,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWrLZYdXCdjr1z5gw8PAOPs43PQ0h6q5elyGqN3pim1Vg6CqV-9HgxdABmrSqls0hgY7KxSBKMWTTlAzBLWnBSsujdck11accjQ7ssuKXcInk2If5dVw7IVCtUrdduR-p4N_Cv-5ClVR3CYL5KoT5u6mVujPGeN36Q6oZnIbroptHsGu,829,https://maps.google.com/?cid=13911903406741051949,2.5,2.5,3.7
116,116,ChIJC7Wwt1N444kRM-I43qYtJZE,Pino's Pizza,1.0,4.4,"meal_delivery, restaurant, food, point_of_interest, establishment","1920 Beacon St, Brighton, MA 02135, USA",(617) 566-6468,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1000'}}]",AdDdOWpYJC6ko-B6fa98PVwfcRKdiiLYlirc7HMTJhYPfOSuI-RrsvBFjQ3ZSaFh42Or2LIwtC7zHso43DUZdDCX3SJH-rFrohzYs19ko8L-G-avkwgF2_U2J6zaok9uXmySrFNNwUC9S_BhXAkCHR1baf47-Lz935VwzrowwkisRFxjOnRH,753,https://maps.google.com/?cid=10458815904353935923,2.5,2.5,4.6
117,117,ChIJ62mmMkh444kR7T0jfhDnar0,Los Amigos Taqueria,1.0,4.2,"restaurant, food, point_of_interest, establishment","366 Washington St, Brighton, MA 02135, USA",(617) 477-4472,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWqoCkYLC9RpjahpZOW_Tz9eglxEkdpyGrnyEn9S7zlWXR8JZKShJ402pHUmOXsqU29I9j09mVHm0Iek7MtEyiP7oL_TYoj6zabPKYgiFVRLedm0DOrOUvbBubo4ClUrpD6JkbaXvenukqouTl9CZlExO2uyq7N73YFoSrQYTDeB2klw,581,https://maps.google.com/?cid=13648975678721441261,2.5,2.5,4.5
118,118,ChIJU7KkVpB544kRJzih6L5uS1A,Peka Restaurant,3.0,4.5,"bar, restaurant, food, point_of_interest, establishment","304 Washington St, Brighton, MA 02135, USA",(617) 789-4100,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1600'}}]",AdDdOWo5SFYEeRLoOcBTAeMBs2bsvd6RxCOM_tlBCKavf8ea-tE_wlTDm1Wpjv2p236kQkOnhiKP_3x0tM8TnqrLOPXp9BhUZmrquiIIYHud1gLJ72B0zyJh3GxMi0MsnPpg3tMin2kZq5PyNvRKuVNYrF3sa5jjRSZaGcb3tykd7epHXNbL,541,https://maps.google.com/?cid=5785839912513255463,4.9,2.5,4.8
119,119,ChIJM3n_tlN444kRAxrbKM75FFc,Eagle's Deli,1.0,4.4,"store, restaurant, food, point_of_interest, establishment","1918 Beacon St, Brighton, MA 02135, USA",(617) 731-3232,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0800'}}]",AdDdOWrTuUiRpmgZMCQ3XfJa8j3y2ysJEsnDlCUgybH96aUzYGVvZnjAnYlL5hxBpn0CEzyc31P-SZNzi2tF8DIOEE1I-VBi88Zb8qZ4Ni8XGf0KYslWZITsOsdte53jFb200aSCihQ-Ce-TwPIlA6b4CzeK9GyWgoii96geMGf8u4k3qHUg,966,https://maps.google.com/?cid=6274914844677970435,2.5,2.5,4.2
120,120,ChIJZdG34Ux444kRtL410rlQu_s,Land of Fire Pizzeria,1.0,4.4,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment","1696 Commonwealth Ave, Boston, MA 02135, USA",(617) 277-0324,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1200'}}]",AdDdOWr7ZVCasJtX_FLyz7ghZQwv608B08ID_apYPJPgJOg3592csbtjqnllOBPwjJLMLp0miW7hZNNj9ywKx5ahAgFm7nR05MmZ7WzkehpVDu1osAeIzoG6_tAdwUMvYSPTSLqs4SrUBJnROdTbMDYhvBvKHLN94rs_1JfWkS_znY2C55-y,385,https://maps.google.com/?cid=18139180683190714036,4.9,4.9,4.8
121,121,ChIJR3172K1544kR552bZYISEkk,Ziggy's,1.0,4.9,"restaurant, food, point_of_interest, establishment","583 Washington St, Brighton, MA 02135, USA",(617) 987-0080,"[{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWqrT_L7x6b48BBsXR0VPcREdFVufuEOvAOKlfJSj3g0nbR4_QfClxbv6ZWG0FINf0TjZQR8FbCIeS9JhArYDNg0120OUV2HBtSEBQ7WTYjJP68bx7sWyhnvm4e-s9_wY768GuW-Pp7OunFizShwI1CCw6K_QbLy5QgLeW--JOhl9CzK,231,https://maps.google.com/?cid=5265291265609276903,2.5,2.5,4.8
122,122,ChIJhRPx8fh544kRgwxrM2N5mwA,La Fonda St - Boston,2.0,5.0,"restaurant, food, point_of_interest, establishment","1620 Commonwealth Ave, Brighton, MA 02135, USA",(617) 487-5645,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWpZ-QQDPRnUx3KXotA_WRK3aK6TgTOp3yck_qcWfspLFOy73eprLxNed_35M3JaBYYV8dZemZPIAzS7Oq6noeW5c3hJ9HA1bQDs0201KoVS6PMUA61aHDP6BOhFc-JkJenKOlZnrN3pGqBOT0xgTOC4id_2PA9rZU11CINKlBtzOKHv,175,https://maps.google.com/?cid=43762088361528451,2.5,2.5,4.7
123,123,ChIJO8w9LEh444kRgXVD6f7pL4E,Jim's | Deli & Restaurant,1.0,4.8,"store, restaurant, food, point_of_interest, establishment","371 Washington St, Brighton, MA 02135, USA",(617) 787-2626,"[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '0700'}}]",AdDdOWog5GOY86Q0MwQn2JK1fH57GfVgcq_sH4YTWZx4Bw0Jr1S9_IlzMx6ejzx34WWSf89lUSl7YigMHxIErAQh8-LRbS1RELejaZigzN0XndQU64kfXAwsD7QYSZifA56O5YNMOwo9ondr1Sq57aVxj9MOiBC0ycJuE7JgTb1GnCJZ6USH,1193,https://maps.google.com/?cid=9308916235842581889,2.5,4.9,4.0
